county_fips,county_name,cases,population,cases_per_100k,cases_per_100k_double
0500000US19015,Boone County,"167.0","26234.0","636.5784859342838",636.57849
0500000US19017,Bremer County,"110.0","25062.0","438.91149948128646",438.91150
0500000US19019,Buchanan County,"63.0","21175.0","297.5206611570248",297.52066
0500000US19021,Buena Vista County,"1735.0","19620.0","8843.017329255861",8843.01733
0500000US19023,Butler County,"66.0","14439.0","457.0953667151465",457.09537
0500000US19025,Calhoun County,"61.0","9668.0","630.9474555233761",630.94746
0500000US19027,Carroll County,"113.0","20165.0","560.3768906521201",560.37689
0500000US19029,Cass County,"27.0","12836.0","210.34590215020256",210.34590
0500000US19031,Cedar County,"95.0","18627.0","510.01234766736457",510.01235
0500000US19033,Cerro Gordo County,"276.0","42450.0","650.1766784452296",650.17668
0500000US19035,Cherokee County,"83.0","11235.0","738.7627948375613",738.76279
0500000US19037,Chickasaw County,"29.0","11933.0","243.02354814380288",243.02355
0500000US19039,Clarke County,"143.0","9395.0","1522.086216072379",1522.08622
0500000US19041,Clay County,"148.0","16016.0","924.075924075924",924.07592
0500000US19043,Clayton County,"48.0","17549.0","273.51985868140633",273.51986
0500000US19045,Clinton County,"132.0","46429.0","284.3050679532189",284.30507
0500000US19047,Crawford County,"680.0","16820.0","4042.806183115339",4042.80618
0500000US19049,Dallas County,"1384.0","93453.0","1480.9583426963286",1480.95834
0500000US19051,Davis County,"42.0","9000.0","466.6666666666667",466.66667
0500000US19053,Decatur County,"13.0","7870.0","165.18424396442185",165.18424
0500000US19055,Delaware County,"56.0","17011.0","329.1987537475751",329.19875
0500000US19057,Des Moines County,"100.0","38967.0","256.6274026740575",256.62740
0500000US19059,Dickinson County,"298.0","17258.0","1726.7354270483252",1726.73543
0500000US19061,Dubuque County,"929.0","97311.0","954.6711060414548",954.67111
0500000US19063,Emmet County,"95.0","9208.0","1031.7115551694178",1031.71156
0500000US19065,Fayette County,"56.0","19650.0","284.9872773536896",284.98728
0500000US19067,Floyd County,"81.0","15642.0","517.8365937859609",517.83659
0500000US19069,Franklin County,"104.0","10070.0","1032.7706057596822",1032.77061
0500000US19071,Fremont County,"10.0","6960.0","143.67816091954023",143.67816
0500000US19073,Greene County,"30.0","8888.0","337.53375337533754",337.53375
0500000US19075,Grundy County,"47.0","12232.0","384.2380640941792",384.23806
0500000US19077,Guthrie County,"73.0","10689.0","682.9450837309383",682.94508
0500000US19079,Hamilton County,"200.0","14773.0","1353.8211602247343",1353.82116
0500000US19081,Hancock County,"60.0","10630.0","564.4402634054563",564.44026
0500000US19083,Hardin County,"89.0","16846.0","528.3153270806126",528.31533
0500000US19085,Harrison County,"60.0","14049.0","427.07666026051675",427.07666
0500000US19087,Henry County,"93.0","19954.0","466.07196552069763",466.07197
0500000US19089,Howard County,"37.0","9158.0","404.01834461672854",404.01834
0500000US19091,Humboldt County,"59.0","9558.0","617.283950617284",617.28395
0500000US19093,Ida County,"23.0","6860.0","335.2769679300292",335.27697
0500000US19095,Iowa County,"63.0","16184.0","389.27335640138404",389.27336
0500000US19097,Jackson County,"56.0","19439.0","288.08066258552395",288.08066
0500000US19099,Jasper County,"339.0","37185.0","911.6579265832997",911.65793
0500000US19101,Jefferson County,"62.0","18295.0","338.89040721508604",338.89041
0500000US19103,Johnson County,"1426.0","151140.0","943.4960963345243",943.49610
0500000US19105,Jones County,"70.0","20681.0","338.4749286784972",338.47493
0500000US19107,Keokuk County,"23.0","10246.0","224.47784501268788",224.47785
0500000US19109,Kossuth County,"42.0","14813.0","283.5347330047931",283.53473
0500000US19111,Lee County,"54.0","33657.0","160.44210713967377",160.44211
0500000US19113,Linn County,"1377.0","226706.0","607.3945991724966",607.39460
0500000US19115,Louisa County,"365.0","11035.0","3307.6574535568643",3307.65745
0500000US19117,Lucas County,"34.0","8600.0","395.3488372093023",395.34884
0500000US19119,Lyon County,"56.0","11755.0","476.39302424500215",476.39302
0500000US19121,Madison County,"55.0","16338.0","336.6385114457094",336.63851
0500000US19123,Mahaska County,"119.0","22095.0","538.5833899072188",538.58339
0500000US19125,Marion County,"80.0","33253.0","240.57979731152076",240.57980
0500000US19127,Marshall County,"1091.0","39369.0","2771.215931316518",2771.21593
0500000US19129,Mills County,"47.0","15109.0","311.0728704745516",311.07287
0500000US19131,Mitchell County,"44.0","10586.0","415.64330247496696",415.64330
0500000US19133,Monona County,"78.0","8615.0","905.3975623911782",905.39756
0500000US19135,Monroe County,"51.0","7707.0","661.7360840794083",661.73608
0500000US19137,Montgomery County,"12.0","9917.0","121.00433598870627",121.00434
0500000US19139,Muscatine County,"686.0","42664.0","1607.9129945621603",1607.91299
0500000US19141,O'Brien County,"94.0","13753.0","683.4872391478223",683.48724
0500000US19143,Osceola County,"68.0","5958.0","1141.3225914736488",1141.32259
0500000US19145,Page County,"20.0","15107.0","132.38895876083936",132.38896
0500000US19147,Palo Alto County,"49.0","8886.0","551.4292144947108",551.42921
0500000US19149,Plymouth County,"346.0","25177.0","1374.27016721611",1374.27017
0500000US19151,Pocahontas County,"107.0","6619.0","1616.558392506421",1616.55839
0500000US19153,Polk County,"7302.0","490161.0","1489.7146039770605",1489.71460
0500000US19155,Pottawattamie County,"817.0","93206.0","876.5530116086948",876.55301
0500000US19157,Poweshiek County,"112.0","18504.0","605.2745352356247",605.27454
0500000US19159,Ringgold County,"16.0","4894.0","326.93093583980385",326.93094
0500000US19161,Sac County,"66.0","9721.0","678.9424956280218",678.94250
0500000US19163,Scott County,"1019.0","172943.0","589.2114743007812",589.21147
0500000US19165,Shelby County,"120.0","11454.0","1047.6689366160294",1047.66894
0500000US19167,Sioux County,"500.0","34855.0","1434.5144168698896",1434.51442
0500000US19169,Story County,"857.0","97117.0","882.44076732189",882.44077
0500000US19171,Tama County,"483.0","16854.0","2865.7885368458524",2865.78854
0500000US19173,Taylor County,"81.0","6121.0","1323.3131841202417",1323.31318
0500000US19175,Union County,"38.0","12241.0","310.4321542357651",310.43215
0500000US19177,Van Buren County,"21.0","7044.0","298.1260647359455",298.12606
0500000US19179,Wapello County,"714.0","34969.0","2041.8084589207585",2041.80846
0500000US19181,Warren County,"316.0","51466.0","613.9975906423658",613.99759
0500000US19183,Washington County,"250.0","21965.0","1138.1743683132256",1138.17437
0500000US19185,Wayne County,"11.0","6441.0","170.78093463747865",170.78093
0500000US19187,Webster County,"355.0","35904.0","988.7477718360071",988.74777
0500000US19189,Winnebago County,"34.0","10354.0","328.3755070504153",328.37551
0500000US19191,Winneshiek County,"45.0","19991.0","225.10129558301236",225.10130
0500000US19193,Woodbury County,"3327.0","103107.0","3226.7450318601063",3226.74503
0500000US19195,Worth County,"22.0","7381.0","298.06259314456037",298.06259
0500000US19197,Wright County,"397.0","12562.0","3160.3247890463304",3160.32479
0500000US20001,Allen County,"6.0","12369.0","48.50836769342712",48.50837
0500000US20003,Anderson County,"8.0","7858.0","101.80707559175363",101.80708
0500000US20005,Atchison County,"42.0","16073.0","261.3077832389722",261.30778
0500000US20007,Barber County,"2.0","4427.0","45.177320984865595",45.17732
0500000US20009,Barton County,"61.0","25779.0","236.62671166453313",236.62671
0500000US20011,Bourbon County,"39.0","14534.0","268.33631484794273",268.33631
0500000US20013,Brown County,"19.0","9564.0","198.66164784608952",198.66165
0500000US20015,Butler County,"92.0","66911.0","137.49607687824124",137.49608
0500000US20017,Chase County,"5.0","2648.0","188.82175226586105",188.82175
0500000US20019,Chautauqua County,"5.0","3250.0","153.84615384615384",153.84615
0500000US20021,Cherokee County,"47.0","19939.0","235.71894277546517",235.71894
0500000US20023,Cheyenne County,"2.0","2657.0","75.27286413248024",75.27286
0500000US20025,Clark County,"34.0","1994.0","1705.1153460381142",1705.11535
0500000US20027,Clay County,"10.0","8002.0","124.96875781054736",124.96876
0500000US20029,Cloud County,"26.0","8786.0","295.92533576143865",295.92534
0500000US20031,Coffey County,"53.0","8179.0","648.0009781146839",648.00098
0500000US20033,Comanche County,"3.0","1700.0","176.47058823529412",176.47059
0500000US20035,Cowley County,"79.0","34908.0","226.30915549444256",226.30916
0500000US20037,Crawford County,"301.0","38818.0","775.4134679787727",775.41347
0500000US20039,Decatur County,"0.0","2827.0","0",0.00000
0500000US20041,Dickinson County,"15.0","18466.0","81.23036932741255",81.23037
0500000US20043,Doniphan County,"27.0","7600.0","355.2631578947368",355.26316
0500000US20045,Douglas County,"415.0","122259.0","339.44331296673454",339.44331
0500000US20047,Edwards County,"8.0","2798.0","285.9185132237312",285.91851
0500000US20049,Elk County,"1.0","2530.0","39.52569169960474",39.52569
0500000US20051,Ellis County,"44.0","28553.0","154.09939410920043",154.09939
0500000US20053,Ellsworth County,"11.0","6102.0","180.2687643395608",180.26876
0500000US20055,Finney County,"1604.0","36467.0","4398.497271505745",4398.49727
0500000US20057,Ford County,"2028.0","33619.0","6032.303161902496",6032.30316
0500000US20059,Franklin County,"89.0","25544.0","348.4184152834325",348.41842
0500000US20061,Geary County,"115.0","31670.0","363.11967161351436",363.11967
0500000US20063,Gove County,"2.0","2636.0","75.87253414264036",75.87253
0500000US20065,Graham County,"6.0","2482.0","241.74053182917004",241.74053
0500000US20067,Grant County,"51.0","7150.0","713.2867132867133",713.28671
0500000US20069,Gray County,"30.0","5988.0","501.002004008016",501.00200
0500000US20071,Greeley County,"0.0","1232.0","0",0.00000
0500000US20073,Greenwood County,"11.0","5982.0","183.88498829822802",183.88499
0500000US20075,Hamilton County,"35.0","2539.0","1378.4954706577391",1378.49547
0500000US20077,Harper County,"2.0","5436.0","36.79175864606328",36.79176
0500000US20079,Harvey County,"66.0","34429.0","191.69885852043333",191.69886
0500000US20081,Haskell County,"34.0","3968.0","856.8548387096773",856.85484
0500000US20083,Hodgeman County,"9.0","1794.0","501.6722408026756",501.67224
0500000US20085,Jackson County,"117.0","13171.0","888.3152380229291",888.31524
0500000US20087,Jefferson County,"37.0","19043.0","194.29711705088482",194.29712
0500000US20089,Jewell County,"4.0","2879.0","138.9371309482459",138.93713
0500000US20091,Johnson County,"2857.0","602401.0","474.26880101460654",474.26880
0500000US20093,Kearny County,"48.0","3838.0","1250.6513809275664",1250.65138
0500000US20095,Kingman County,"4.0","7152.0","55.92841163310962",55.92841
0500000US20097,Kiowa County,"3.0","2475.0","121.21212121212122",121.21212
0500000US20099,Labette County,"66.0","19618.0","336.425731471098",336.42573
0500000US20101,Lane County,"5.0","1535.0","325.7328990228013",325.73290
0500000US20103,Leavenworth County,"1232.0","81758.0","1506.8861762763277",1506.88618
0500000US20105,Lincoln County,"1.0","2962.0","33.7609723160027",33.76097
0500000US20107,Linn County,"17.0","9703.0","175.2035452952695",175.20355
0500000US20109,Logan County,"1.0","2794.0","35.79098067287043",35.79098
0500000US20111,Lyon County,"508.0","33195.0","1530.3509564693477",1530.35096
0500000US20113,McPherson County,"90.0","28542.0","315.3247845280639",315.32478
0500000US20115,Marion County,"22.0","11884.0","185.12285425782565",185.12285
0500000US20117,Marshall County,"2.0","9707.0","20.603688060162767",20.60369
0500000US20119,Meade County,"32.0","4033.0","793.4540044631788",793.45400
0500000US20121,Miami County,"57.0","34237.0","166.48654963927913",166.48655
0500000US20123,Mitchell County,"11.0","5979.0","183.9772537213581",183.97725
0500000US20125,Montgomery County,"58.0","31829.0","182.2237582079236",182.22376
0500000US20127,Morris County,"5.0","5620.0","88.9679715302491",88.96797
0500000US20129,Morton County,"7.0","2587.0","270.5836876691148",270.58369
0500000US20131,Nemaha County,"31.0","10231.0","303.00068419509336",303.00068
0500000US20133,Neosho County,"39.0","16007.0","243.64340600987066",243.64341
0500000US20135,Ness County,"4.0","2750.0","145.45454545454544",145.45455
0500000US20137,Norton County,"13.0","5361.0","242.49207237455695",242.49207
0500000US20139,Osage County,"28.0","15949.0","175.5595962129287",175.55960
0500000US20141,Osborne County,"3.0","3421.0","87.69365682548963",87.69366
0500000US20143,Ottawa County,"15.0","5704.0","262.9733520336606",262.97335
0500000US20145,Pawnee County,"5.0","6414.0","77.95447458684129",77.95447
0500000US20147,Phillips County,"28.0","5234.0","534.9636988918609",534.96370
0500000US20149,Pottawatomie County,"89.0","24383.0","365.0084074970266",365.00841
0500000US20151,Pratt County,"13.0","9164.0","141.85945002182453",141.85945
0500000US20153,Rawlins County,"0.0","2530.0","0",0.00000
0500000US20155,Reno County,"121.0","61998.0","195.16758605116294",195.16759
0500000US20157,Republic County,"12.0","4636.0","258.84383088869714",258.84383
0500000US20159,Rice County,"7.0","9537.0","73.39834329453707",73.39834
0500000US20161,Riley County,"312.0","74232.0","420.3039120594891",420.30391
0500000US20163,Rooks County,"9.0","4920.0","182.9268292682927",182.92683
0500000US20165,Rush County,"3.0","3036.0","98.81422924901185",98.81423
0500000US20167,Russell County,"1.0","6856.0","14.585764294049007",14.58576
0500000US20169,Saline County,"192.0","54224.0","354.0867512540573",354.08675
0500000US20171,Scott County,"17.0","4823.0","352.477710968277",352.47771
0500000US20173,Sedgwick County,"2074.0","516042.0","401.905271276369",401.90527
0500000US20175,Seward County,"1048.0","21428.0","4890.797087922345",4890.79709
0500000US20177,Shawnee County,"990.0","176875.0","559.7173144876325",559.71731
0500000US20179,Sheridan County,"6.0","2521.0","238.0007933359778",238.00079
0500000US20181,Sherman County,"7.0","5917.0","118.30319418624302",118.30319
0500000US20183,Smith County,"3.0","3583.0","83.72871895060005",83.72872
0500000US20185,Stafford County,"1.0","4156.0","24.06159769008662",24.06160
0500000US20187,Stanton County,"12.0","2006.0","598.2053838484546",598.20538
0500000US20189,Stevens County,"33.0","5485.0","601.640838650866",601.64084
0500000US20191,Sumner County,"26.0","22836.0","113.8553161674549",113.85532
0500000US20193,Thomas County,"17.0","7777.0","218.5932879002186",218.59329
0500000US20195,Trego County,"2.0","2803.0","71.35212272565109",71.35212
0500000US20197,Wabaunsee County,"38.0","6931.0","548.2614341364883",548.26143
0500000US20199,Wallace County,"0.0","1518.0","0",0.00000
0500000US20201,Washington County,"1.0","5406.0","18.49796522382538",18.49797
0500000US20203,Wichita County,"0.0","2119.0","0",0.00000
0500000US20205,Wilson County,"4.0","8525.0","46.9208211143695",46.92082
0500000US20207,Woodson County,"10.0","3138.0","318.6743148502231",318.67431
0500000US20209,Wyandotte County,"2939.0","165429.0","1776.5929794655108",1776.59298
0500000US21001,Adair County,"141.0","19202.0","734.2985105718154",734.29851
0500000US21003,Allen County,"190.0","21315.0","891.3910391742904",891.39104
0500000US21005,Anderson County,"31.0","22747.0","136.28170747790918",136.28171
0500000US21007,Ballard County,"17.0","7888.0","215.51724137931035",215.51724
0500000US21009,Barren County,"124.0","44249.0","280.23232163438723",280.23232
0500000US21011,Bath County,"21.0","12500.0","168",168.00000
0500000US21013,Bell County,"92.0","26032.0","353.41118623232944",353.41119
0500000US21015,Boone County,"712.0","133581.0","533.0099340475068",533.00993
0500000US21017,Bourbon County,"41.0","19788.0","207.1962805740853",207.19628
0500000US21019,Boyd County,"81.0","46718.0","173.38070979065884",173.38071
0500000US21021,Boyle County,"43.0","30060.0","143.04723885562208",143.04724
0500000US21023,Bracken County,"19.0","8303.0","228.83295194508008",228.83295
0500000US21025,Breathitt County,"15.0","12630.0","118.76484560570071",118.76485
0500000US21027,Breckinridge County,"29.0","20477.0","141.62230795526688",141.62231
0500000US21029,Bullitt County,"173.0","81676.0","211.81252754787207",211.81253
0500000US21031,Butler County,"264.0","12879.0","2049.8485907290938",2049.84859
0500000US21033,Caldwell County,"32.0","12747.0","251.03946026516044",251.03946
0500000US21035,Calloway County,"107.0","39001.0","274.351939693854",274.35194
0500000US21037,Campbell County,"323.0","93584.0","345.14446914002394",345.14447
0500000US21039,Carlisle County,"10.0","4760.0","210.08403361344537",210.08403
0500000US21041,Carroll County,"77.0","10631.0","724.2968676512088",724.29687
0500000US21043,Carter County,"37.0","26797.0","138.075157666903",138.07516
0500000US21045,Casey County,"41.0","16159.0","253.72857231264308",253.72857
0500000US21047,Christian County,"277.0","70461.0","393.1252749748088",393.12527
0500000US21049,Clark County,"112.0","36263.0","308.85475553594574",308.85476
0500000US21051,Clay County,"82.0","19901.0","412.039596000201",412.03960
0500000US21053,Clinton County,"6.0","10218.0","58.71990604815032",58.71991
0500000US21055,Crittenden County,"11.0","8806.0","124.91483079718373",124.91483
0500000US21057,Cumberland County,"6.0","6614.0","90.71666162685213",90.71666
0500000US21059,Daviess County,"499.0","101511.0","491.5723419136843",491.57234
0500000US21061,Edmonson County,"76.0","12150.0","625.5144032921811",625.51440
0500000US21063,Elliott County,"3.0","7517.0","39.909538379672746",39.90954
0500000US21065,Estill County,"6.0","14106.0","42.53509145044662",42.53509
0500000US21067,Fayette County,"1814.0","323152.0","561.3457444174877",561.34574
0500000US21069,Fleming County,"27.0","14581.0","185.1724847404156",185.17248
0500000US21071,Floyd County,"40.0","35589.0","112.39427913119222",112.39428
0500000US21073,Franklin County,"163.0","50991.0","319.6642544762801",319.66425
0500000US21075,Fulton County,"27.0","5969.0","452.33707488691573",452.33707
0500000US21077,Gallatin County,"68.0","8869.0","766.7155259894013",766.71553
0500000US21079,Garrard County,"39.0","17666.0","220.76304766217592",220.76305
0500000US21081,Grant County,"64.0","25069.0","255.29538473812278",255.29538
0500000US21083,Graves County,"287.0","37266.0","770.1390006976869",770.13900
0500000US21085,Grayson County,"147.0","26427.0","556.249290498354",556.24929
0500000US21087,Green County,"9.0","10941.0","82.25939128050453",82.25939
0500000US21089,Greenup County,"44.0","35098.0","125.36326856231125",125.36327
0500000US21091,Hancock County,"26.0","8722.0","298.0967667966063",298.09677
0500000US21093,Hardin County,"259.0","110958.0","233.42165504064602",233.42166
0500000US21095,Harlan County,"37.0","26010.0","142.25297962322185",142.25298
0500000US21097,Harrison County,"81.0","18886.0","428.8891242189982",428.88912
0500000US21099,Hart County,"47.0","19035.0","246.91358024691357",246.91358
0500000US21101,Henderson County,"199.0","45210.0","440.16810440168103",440.16810
0500000US21103,Henry County,"43.0","16126.0","266.6501302244822",266.65013
0500000US21105,Hickman County,"7.0","4380.0","159.81735159817353",159.81735
0500000US21107,Hopkins County,"305.0","44686.0","682.5403929642393",682.54039
0500000US21109,Jackson County,"116.0","13329.0","870.2828419236253",870.28284
0500000US21111,Jefferson County,"4522.0","766757.0","589.7565982442939",589.75660
0500000US21113,Jessamine County,"135.0","54115.0","249.46872401367457",249.46872
0500000US21115,Johnson County,"11.0","22188.0","49.57634757526591",49.57635
0500000US21117,Kenton County,"879.0","166998.0","526.3536090252578",526.35361
0500000US21119,Knott County,"16.0","14806.0","108.06429825746318",108.06430
0500000US21121,Knox County,"94.0","31145.0","301.814095360411",301.81410
0500000US21123,Larue County,"19.0","14398.0","131.96277260730656",131.96277
0500000US21125,Laurel County,"187.0","60813.0","307.5000411096311",307.50004
0500000US21127,Lawrence County,"11.0","15317.0","71.81562969249853",71.81563
0500000US21129,Lee County,"1.0","7403.0","13.508037282182897",13.50804
0500000US21131,Leslie County,"11.0","9877.0","111.36984914447707",111.36985
0500000US21133,Letcher County,"19.0","21553.0","88.15478123695077",88.15478
0500000US21135,Lewis County,"22.0","13275.0","165.7250470809793",165.72505
0500000US21137,Lincoln County,"51.0","24549.0","207.74776976658927",207.74777
0500000US21139,Livingston County,"16.0","9194.0","174.0265390472047",174.02654
0500000US21141,Logan County,"245.0","27102.0","903.9923252896466",903.99233
0500000US21143,Lyon County,"21.0","8210.0","255.78562728380024",255.78563
0500000US21145,McCracken County,"193.0","65418.0","295.0258338683543",295.02583
0500000US21147,McCreary County,"18.0","17231.0","104.46288665776798",104.46289
0500000US21149,McLean County,"28.0","9207.0","304.1164331486912",304.11643
0500000US21151,Madison County,"183.0","92987.0","196.80170346392507",196.80170
0500000US21153,Magoffin County,"7.0","12161.0","57.56105583422416",57.56106
0500000US21155,Marion County,"63.0","19273.0","326.8821667617911",326.88217
0500000US21157,Marshall County,"69.0","31100.0","221.86495176848877",221.86495
0500000US21159,Martin County,"12.0","11195.0","107.19071013845466",107.19071
0500000US21161,Mason County,"39.0","17070.0","228.47100175746922",228.47100
0500000US21163,Meade County,"32.0","28572.0","111.99776004479911",111.99776
0500000US21165,Menifee County,"14.0","6489.0","215.7497303128371",215.74973
0500000US21167,Mercer County,"29.0","21933.0","132.22085442027995",132.22085
0500000US21169,Metcalfe County,"16.0","10071.0","158.87200873796047",158.87201
0500000US21171,Monroe County,"48.0","10650.0","450.7042253521127",450.70423
0500000US21173,Montgomery County,"64.0","28157.0","227.2969421458252",227.29694
0500000US21175,Morgan County,"13.0","13309.0","97.67826282966413",97.67826
0500000US21177,Muhlenberg County,"534.0","30622.0","1743.8442949513421",1743.84429
0500000US21179,Nelson County,"114.0","46233.0","246.57712023879049",246.57712
0500000US21181,Nicholas County,"13.0","7269.0","178.84165634887881",178.84166
0500000US21183,Ohio County,"217.0","23994.0","904.392764857881",904.39276
0500000US21185,Oldham County,"167.0","66799.0","250.00374257099656",250.00374
0500000US21187,Owen County,"10.0","10901.0","91.73470323823503",91.73470
0500000US21189,Owsley County,"3.0","4415.0","67.95016987542468",67.95017
0500000US21191,Pendleton County,"22.0","14590.0","150.78821110349554",150.78821
0500000US21193,Perry County,"83.0","25758.0","322.22998680021743",322.22999
0500000US21195,Pike County,"120.0","57876.0","207.33982998133942",207.33983
0500000US21197,Powell County,"10.0","12359.0","80.91269520187717",80.91270
0500000US21199,Pulaski County,"125.0","64979.0","192.36984256452084",192.36984
0500000US21201,Robertson County,"1.0","2108.0","47.43833017077799",47.43833
0500000US21203,Rockcastle County,"32.0","16695.0","191.6741539383049",191.67415
0500000US21205,Rowan County,"30.0","24460.0","122.64922322158627",122.64922
0500000US21207,Russell County,"62.0","17923.0","345.9242314344697",345.92423
0500000US21209,Scott County,"126.0","57004.0","221.0371202020911",221.03712
0500000US21211,Shelby County,"565.0","49024.0","1152.496736292428",1152.49674
0500000US21213,Simpson County,"87.0","18572.0","468.44712470385525",468.44712
0500000US21215,Spencer County,"48.0","19351.0","248.0491964239574",248.04920
0500000US21217,Taylor County,"51.0","25769.0","197.9122201094338",197.91222
0500000US21219,Todd County,"28.0","12294.0","227.7533756303888",227.75338
0500000US21221,Trigg County,"28.0","14651.0","191.11323459149546",191.11323
0500000US21223,Trimble County,"15.0","8471.0","177.07472553417543",177.07473
0500000US21225,Union County,"31.0","14381.0","215.56220012516513",215.56220
0500000US21227,Warren County,"1722.0","132896.0","1295.7500601974475",1295.75006
0500000US21229,Washington County,"30.0","12095.0","248.03637866887144",248.03638
0500000US21231,Wayne County,"20.0","20333.0","98.36226823390548",98.36227
0500000US21233,Webster County,"53.0","12942.0","409.5193942203678",409.51939
0500000US21235,Whitley County,"51.0","36264.0","140.63534083388484",140.63534
0500000US21237,Wolfe County,"4.0","7157.0","55.88933910856504",55.88934
0500000US21239,Woodford County,"81.0","26734.0","302.98496296850453",302.98496
0500000US22001,Acadia Parish,"1297.0","62045.0","2090.4182448223064",2090.41824
0500000US22003,Allen Parish,"444.0","25627.0","1732.5477035938657",1732.54770
0500000US22005,Ascension Parish,"1564.0","126604.0","1235.3480142807496",1235.34801
0500000US22007,Assumption Parish,"415.0","21891.0","1895.75624685944",1895.75625
0500000US22009,Avoyelles Parish,"475.0","40144.0","1183.240334794739",1183.24033
0500000US22011,Beauregard Parish,"350.0","37497.0","933.4080059738112",933.40801
0500000US22013,Bienville Parish,"261.0","13241.0","1971.1502152405405",1971.15022
0500000US22015,Bossier Parish,"1254.0","127039.0","987.0984500822582",987.09845
0500000US22017,Caddo Parish,"4276.0","240204.0","1780.15353616093",1780.15354
0500000US22019,Calcasieu Parish,"3061.0","203436.0","1504.650111091449",1504.65011
0500000US22021,Caldwell Parish,"126.0","9918.0","1270.4174228675136",1270.41742
0500000US22023,Cameron Parish,"97.0","6973.0","1391.0798795353505",1391.07988
0500000US22025,Catahoula Parish,"214.0","9494.0","2254.055192753318",2254.05519
0500000US22027,Claiborne Parish,"147.0","15670.0","938.0982769623485",938.09828
0500000US22029,Concordia Parish,"147.0","19259.0","763.2795056856535",763.27951
0500000US22031,De Soto Parish,"423.0","27463.0","1540.2541601427376",1540.25416
0500000US22033,East Baton Rouge Parish,"6989.0","440059.0","1588.1961282464395",1588.19613
0500000US22035,East Carroll Parish,"454.0","6861.0","6617.111208278677",6617.11121
0500000US22037,East Feliciana Parish,"354.0","19135.0","1850.0130650640187",1850.01307
0500000US22039,Evangeline Parish,"322.0","33395.0","964.2162000299445",964.21620
0500000US22041,Franklin Parish,"554.0","20015.0","2767.924056957282",2767.92406
0500000US22043,Grant Parish,"124.0","22389.0","553.8434052436464",553.84341
0500000US22045,Iberia Parish,"1228.0","69830.0","1758.5564943434053",1758.55649
0500000US22047,Iberville Parish,"820.0","32511.0","2522.2232475162255",2522.22325
0500000US22049,Jackson Parish,"234.0","15744.0","1486.280487804878",1486.28049
0500000US22051,Jefferson Parish,"10995.0","432493.0","2542.237677835248",2542.23768
0500000US22053,Jefferson Davis Parish,"597.0","31368.0","1903.2134659525632",1903.21347
0500000US22055,Lafayette Parish,"3707.0","244390.0","1516.8378411555302",1516.83784
0500000US22057,Lafourche Parish,"1531.0","97614.0","1568.4225623373695",1568.42256
0500000US22059,La Salle Parish,"120.0","14892.0","805.8017727639",805.80177
0500000US22061,Lincoln Parish,"432.0","46742.0","924.222326815284",924.22233
0500000US22063,Livingston Parish,"1484.0","140789.0","1054.059621135174",1054.05962
0500000US22065,Madison Parish,"415.0","10951.0","3789.6082549538855",3789.60825
0500000US22067,Morehouse Parish,"282.0","24874.0","1133.7139181474631",1133.71392
0500000US22069,Natchitoches Parish,"401.0","38158.0","1050.893652707165",1050.89365
0500000US22071,Orleans Parish,"8598.0","390144.0","2203.8016732283463",2203.80167
0500000US22073,Ouachita Parish,"3079.0","153279.0","2008.7552763261765",2008.75528
0500000US22075,Plaquemines Parish,"306.0","23197.0","1319.136095184722",1319.13610
0500000US22077,Pointe Coupee Parish,"371.0","21730.0","1707.3170731707319",1707.31707
0500000US22079,Rapides Parish,"1978.0","129648.0","1525.66950512156",1525.66951
0500000US22081,Red River Parish,"78.0","8442.0","923.951670220327",923.95167
0500000US22083,Richland Parish,"272.0","20122.0","1351.7542987774575",1351.75430
0500000US22085,Sabine Parish,"194.0","23884.0","812.2592530564394",812.25925
0500000US22087,St. Bernard Parish,"702.0","47244.0","1485.9029718059435",1485.90297
0500000US22089,St. Charles Parish,"866.0","53100.0","1630.8851224105463",1630.88512
0500000US22091,St. Helena Parish,"120.0","10132.0","1184.3663639952624",1184.36636
0500000US22093,St. James Parish,"441.0","21096.0","2090.443686006826",2090.44369
0500000US22095,St. John the Baptist Parish,"1076.0","42837.0","2511.8472348670543",2511.84723
0500000US22097,St. Landry Parish,"1080.0","82124.0","1315.0845063562417",1315.08451
0500000US22099,St. Martin Parish,"999.0","53431.0","1869.7011098426005",1869.70111
0500000US22101,St. Mary Parish,"741.0","49348.0","1501.5806111696522",1501.58061
0500000US22103,St. Tammany Parish,"3101.0","260419.0","1190.7733306709572",1190.77333
0500000US22105,Tangipahoa Parish,"1874.0","134758.0","1390.6410009053266",1390.64100
0500000US22107,Tensas Parish,"32.0","4334.0","738.3479464697739",738.34795
0500000US22109,Terrebonne Parish,"1588.0","110461.0","1437.6114646798417",1437.61146
0500000US22111,Union Parish,"474.0","22108.0","2144.020264157771",2144.02026
0500000US22113,Vermilion Parish,"532.0","59511.0","893.9523785518643",893.95238
0500000US22115,Vernon Parish,"263.0","47429.0","554.5130616289612",554.51306
0500000US22117,Washington Parish,"824.0","46194.0","1783.7814434775078",1783.78144
0500000US22119,Webster Parish,"528.0","38340.0","1377.151799687011",1377.15180
0500000US22121,West Baton Rouge Parish,"371.0","26465.0","1401.851501983752",1401.85150
0500000US22123,West Carroll Parish,"169.0","10830.0","1560.4801477377655",1560.48015
